seed,class,precision,recall,f1-score,support
0,NonTor,1.0,1.0,1.0,160
0,Tor,0.9937888198757764,1.0,0.9968847352024921,160
0,Tor-SS,0.8902439024390244,0.9125,0.9012345679012346,160
0,Tor-Trojan,0.9240506329113924,0.9125,0.9182389937106918,160
0,Tor-Vmess,0.9554140127388535,0.9375,0.9463722397476341,160
