seed,class,precision,recall,f1-score,support
0,NonTor,0.9937888198757764,1.0,0.9968847352024921,160
0,Tor,1.0,0.99375,0.9968652037617556,160
0,Tor-SS,0.8545454545454545,0.88125,0.8676923076923077,160
0,Tor-Trojan,0.96,0.9,0.9290322580645162,160
0,Tor-Vmess,0.8848484848484849,0.9125,0.8984615384615385,160
