seed,nontor_to_torfamily_ratio,macro_f1,accuracy,sample_count
0,0.25,0.9512773926529785,0.95125,800
0,0.5,0.9437571740300204,0.9520833333333333,480
0,1.0,0.9296792372094526,0.953125,320
0,2.0,0.9589556646758671,0.9791666666666666,240
0,4.0,0.9605101948696785,0.985,200
0,8.0,0.9250047646274062,0.9833333333333333,180
